"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","colocated","queryTime"
"458","USGS","11447810","SACRAMENTO R A GREENS LANDING CA","ST",38.345745,-121.5460657,FALSE,2021-08-20 13:28:01
"459","USGS","383052121324401","DELTA RMP SACR-011","ST",38.51454167,-121.5456278,FALSE,2021-08-20 13:28:01
"460","USGS","380325121322701","MANDEVILLE CUT NR TERMINOUS CA","ST",38.056975,-121.5407694,FALSE,2021-08-20 13:28:01
"461","USGS","380338121322001","SAN JOAQUIN R A MANDEVILLE ISLAND NR TERMINOUS CA","ST",38.06068056,-121.5389694,FALSE,2021-08-20 13:28:01
"462","USGS","11312676","MIDDLE R AT MIDDLE RIVER CA","ST",37.9427017,-121.5341175,FALSE,2021-08-20 13:28:01
"463","USGS","11447800","SACRAMENTO R A SNODGRASS SLOUGH NR HOOD CA","ST",38.34991158,-121.5327322,FALSE,2021-08-20 13:28:01
"464","USGS","375920121314801","MIDDLE R A MILDRED ISLAND NR ORWOOD CA","ST",37.99438889,-121.5294167,FALSE,2021-08-20 13:28:01
"465","USGS","11153650","LLAGAS C NR GILROY","ST",36.98744858,-121.5271622,FALSE,2021-08-20 13:28:01
"466","USGS","11421000","YUBA R NR MARYSVILLE CA","ST",39.1757251,-121.5249647,FALSE,2021-08-20 13:28:01
"467","USGS","382451121311701","DELTA RMP SACR-022","ST",38.41424167,-121.5214694,FALSE,2021-08-20 13:28:01
"468","USGS","382205121311300","SACRAMENTO R A HOOD CA","ST",38.3679666,-121.5213432,FALSE,2021-08-20 13:28:01
"469","USGS","11447540","SACRAMENTO R A PIER A WEST SACRAMENTO CA","ST",38.56831667,-121.5205694,FALSE,2021-08-20 13:28:01
"470","USGS","382825121311301","DELTA RMP SACR-007","ST",38.47371944,-121.5202667,FALSE,2021-08-20 13:28:01
"471","USGS","382605121310401","SACRAMENTO R A R MILE 44.0 CA","ST",38.43463129,-121.5188439,FALSE,2021-08-20 13:28:01
"472","USGS","380124121312501","MIDDLE R A COULUMBIA CUT NR TERMINOUS CA","ST",38.0169111,-121.5184778,FALSE,2021-08-20 13:28:01
"473","USGS","383340121310601","SACRAMENTO R A BARGE CANAL NR WEST SACRAMENTO CA","ST",38.5610611,-121.518461,FALSE,2021-08-20 13:28:01
"474","USGS","11447890","SACRAMENTO R AB DELTA CROSS CHANNEL CA","ST",38.25769218,-121.5182865,FALSE,2021-08-20 13:28:01
"475","USGS","11447903","GEORGIANA SLOUGH NR SACRAMENTO R","ST",38.2372222,-121.5175,FALSE,2021-08-20 13:28:01
"476","USGS","383225121304601","SACRAMENTO R A R MILE 55.8 NR SACRAMENTO CA","ST",38.5404,-121.5128806,FALSE,2021-08-20 13:28:01
"477","USGS","381210121312501","N MOKELUMNE R A TYLER ISLAND RD NR WALNUT GROVE CA","ST",38.20295556,-121.5121278,FALSE,2021-08-20 13:28:01
"478","USGS","11312685","MIDDLE R NR HOLT CA","ST",38.00305556,-121.5108333,FALSE,2021-08-20 13:28:01
"479","USGS","383430121302001","SACRAMENTO R AT TOWER BRIDGE AT SACRAMENTO CA","ST",38.58055556,-121.508611,FALSE,2021-08-20 13:28:01
"480","USGS","11336685","N MOKELUMNE NR WALNUT GROVE CA","ST",38.2233333,-121.5072222,FALSE,2021-08-20 13:28:01
"481","USGS","381542121302501","THE MEADOWS SLOUGH NR WALNUT GROVE CA","ST",38.26173056,-121.5069306,FALSE,2021-08-20 13:28:01
"482","USGS","11447500","SACRAMENTO R A SACRAMENTO CA","ST",38.5865717,-121.505511,FALSE,2021-08-20 13:28:01
"483","USGS","381508121302001","LOCKE SLOUGH A WALNUT GROVE CA","ST",38.25221944,-121.5054889,FALSE,2021-08-20 13:28:01
"484","USGS","380831121301301","S MOKELUMNE R A SYCAMORE SLOUGH NR TERMINOUS CA","ST",38.1419611,-121.5036889,FALSE,2021-08-20 13:28:01
"485","USGS","382740121301201","SACRAMENTO R A R MILE 46.4 A FREEPORT CA","ST",38.46111944,-121.5034694,FALSE,2021-08-20 13:28:01
"486","USGS","11447650","SACRAMENTO R A FREEPORT CA","ST",38.45601954,-121.5013437,FALSE,2021-08-20 13:28:01
"487","USGS","380336121300201","LITTLE CONNECTION SLOUGH NR TERMINOUS CA","ST",38.06,-121.5005833,FALSE,2021-08-20 13:28:01
"488","USGS","11336800","LITTLE POTATO SLOUGH NR TERMINOUS CA","ST",38.11436339,-121.4971742,FALSE,2021-08-20 13:28:01
"489","USGS","381254121294801","S MOKELUMNE R NR WALNUT GROVE CA","ST",38.22008889,-121.4970417,FALSE,2021-08-20 13:28:01
"490","USGS","380301121294500","SAN JOAQUIN R A VENICE ISLAND - TIDE GAGE CA","ST",38.0501987,-121.496896,FALSE,2021-08-20 13:28:01
"491","USGS","11336790","LITTLE POTATO SLOUGH A TERMINOUS CA","ST",38.09638889,-121.496111,FALSE,2021-08-20 13:28:01
"492","USGS","11169800","COYOTE C NR GILROY CA","ST",37.07772286,-121.4943832,FALSE,2021-08-20 13:28:01
"493","USGS","380131121280501","SAN JOAQUIN R A TINSLEY ISLAND NR TERMINOUS CA","ST",38.03908889,-121.4927778,FALSE,2021-08-20 13:28:01
"494","USGS","11336680","S MOKELUMNE R A NEW HOPE BR NR WALNUT GROVE CA","ST",38.22555556,-121.491111,FALSE,2021-08-20 13:28:01
"495","USGS","381346121292701","MOKELUMNE R A DEAD HORSE ISLAND NR WALNUT GROVE CA","ST",38.2293111,-121.490761,FALSE,2021-08-20 13:28:01
"496","USGS","11312674","MIDDLE R A BORDEN HWY NR TRACY CA","ST",37.89159208,-121.4899492,FALSE,2021-08-20 13:28:01
"497","USGS","380217121290301","DISAPPOINTMENT SLOUGH NR TERMINOUS CA","ST",38.03818056,-121.48415,FALSE,2021-08-20 13:28:01
"498","USGS","11447230","AMERICAN R A 16TH ST BR AT SACRAMENTO CA","ST",38.596016,-121.4760659,FALSE,2021-08-20 13:28:01
"499","USGS","380831121281201","SYCAMORE SLOUGH NR TERMINOUS CA","ST",38.142,-121.47,FALSE,2021-08-20 13:28:01
"500","USGS","11152200","SALINAS R NR GONZALES CA","ST",36.4866293,-121.4693817,FALSE,2021-08-20 13:28:01
"501","USGS","11311300","TURNER CUT NR HOLT CA","ST",37.9925,-121.4538889,FALSE,2021-08-20 13:28:01
"502","USGS","365634121264001","TEQUISQUITA SLOUGH A SHORE RD NR DUNNEVILLE CA","ST",36.9427,-121.4445,FALSE,2021-08-20 13:28:01
"503","USGS","11420800","YUBA R A DAQUERRA PT NR BROWNS VALLEY CA","ST",39.2082252,-121.4430187,FALSE,2021-08-20 13:28:01
"504","USGS","363608121255201","CHUALAR C A CHUALAR CANYON RD NR CHUALAR CA","ST",36.6022,-121.4309972,FALSE,2021-08-20 13:28:01
"505","USGS","11447000","AMERICAN R A SACRAMENTO CA","ST",38.5679613,-121.4232867,FALSE,2021-08-20 13:28:01
"506","USGS","383501121252000","AMERICAN R BL HOWE AVE STP CA","ST",38.58351649,-121.4232867,FALSE,2021-08-20 13:28:01
"507","USGS","383500121251700","AMERICAN R AB HOWE AVE STP CA","ST",38.5832387,-121.4224533,FALSE,2021-08-20 13:28:01
"508","USGS","375949121251001","FOURTEENMILE SLOUGH NR HOLT CA","ST",37.99703889,-121.4193194,FALSE,2021-08-20 13:28:01
"509","USGS","365736121250801","PACHECO C A SAN FELIPE RD NR DUNNEVILLE CA","ST",36.96,-121.4189972,FALSE,2021-08-20 13:28:01
"510","USGS","375944121252301","SAN JOAQUIN R A WINDMILL COVE RD NR HOLT CA","ST",37.99418056,-121.4143667,FALSE,2021-08-20 13:28:01
"511","USGS","11424000","BEAR R NR WHEATLAND CA","ST",39.0001727,-121.4066238,FALSE,2021-08-20 13:28:01
"512","USGS","380232121241801","FOURTEENMILE SLOUGH NR TERMINOUS CA","ST",38.04221944,-121.405,FALSE,2021-08-20 13:28:01
"513","USGS","391305121240001","BIG SEEP SECTION 27 IN YUBA GOLDFIELDS","ST",39.21805556,-121.4,FALSE,2021-08-20 13:28:01
"514","USGS","11447030","STRONG RANCH SLOUGH A SACRAMENTO CA","ST",38.60240499,-121.3955082,FALSE,2021-08-20 13:28:01
"515","USGS","11311150","STOCKTON SHIP CHANNEL A LIGHT 40 CA","ST",37.977701,-121.384393,FALSE,2021-08-20 13:28:01
"516","USGS","11447360","ARCADE C NR DEL PASO HEIGHTS CA","ST",38.64184848,-121.3827302,FALSE,2021-08-20 13:28:01
"517","USGS","375831121223701","SAN JOAQUIN R A BUCKLEY COVE NR STOCKTON CA","ST",37.97527778,-121.3769444,FALSE,2021-08-20 13:28:01
"518","USGS","383404121221600","AMERICAN R A WATERTON PARK NR CARMICHAEL CA","ST",38.5676837,-121.3721742,FALSE,2021-08-20 13:28:01
"519","USGS","375719121205401","SAN JOAQUIN R A ATHERTON ISLAND NR STOCKTON CA","ST",37.9553,-121.348211,FALSE,2021-08-20 13:28:01
"520","USGS","383438121204200","AMERICAN R BL ARDEN STP CA","ST",38.577128,-121.3460624,FALSE,2021-08-20 13:28:01
"521","USGS","375649121202101","SAN JOAQUIN R NR STOCKTON CA","ST",37.94686848,-121.3402249,FALSE,2021-08-20 13:28:01
"522","USGS","375706121201001","SAN JOAQUIN R AB MCCOY AVE NR STOCKTON CA","ST",37.95173889,-121.3361694,FALSE,2021-08-20 13:28:01
"523","USGS","383443121200500","AMERICAN R AB ARDEN STP CA","ST",38.5785169,-121.3357844,FALSE,2021-08-20 13:28:01
"524","USGS","375615121200501","SAN JOAQUIN R A NAVY DR NR STOCKTON CA","ST",37.9374611,-121.3348556,FALSE,2021-08-20 13:28:01
"525","USGS","383602121194000","AMERICAN R A UP GOETHE PARK CA","ST",38.6004608,-121.3288398,FALSE,2021-08-20 13:28:01
"526","USGS","11152000","ARROYO SECO NR SOLEDAD CA","ST",36.28052076,-121.3227063,FALSE,2021-08-20 13:28:01
"527","USGS","390256121190701","BEAR R BL CAMP FAR WEST RES NR WHEATLAND CA","ST",39.0487839,-121.319678,FALSE,2021-08-20 13:28:01
"528","USGS","11151700","SALINAS R A SOLEDAD CA","ST",36.411076,-121.3193738,FALSE,2021-08-20 13:28:01
"529","USGS","375709121190301","PORT OF STOCKTON NR STOCKTON CA","ST",37.9524,-121.3175,FALSE,2021-08-20 13:28:01
"530","USGS","383615121185100","AMERICAN R A RANCHO CORDOVA PARK CA","ST",38.60407186,-121.3152284,FALSE,2021-08-20 13:28:01
"531","USGS","11325500","MOKELUMNE R A WOODBRIDGE CA","ST",38.15852914,-121.3035592,FALSE,2021-08-20 13:28:01
"532","USGS","11157500","TRES PINOS C NR TRES PINOS CA","ST",36.76579177,-121.2996532,FALSE,2021-08-20 13:28:01
"533","USGS","374034121171100","JERUSALEM WASTE WAY (AT KASON RD) CA","ST",37.6760407,-121.2874408,FALSE,2021-08-20 13:28:01
"534","USGS","383714121170200","AMERICAN R NR UP ROSSMOR BAR CA","ST",38.6204604,-121.2849498,FALSE,2021-08-20 13:28:01
"535","USGS","390340121163601","ROCK C AB CAMP FAR WEST RES NR WHEATLAND CA","ST",39.0610063,-121.2777326,FALSE,2021-08-20 13:28:01
"536","USGS","11418000","YUBA R BL ENGLEBRIGHT DAM NR SMARTSVILLE CA","ST",39.23517079,-121.2741256,FALSE,2021-08-20 13:28:01
"537","USGS","11303500","SAN JOAQUIN R NR VERNALIS CA","ST",37.6760406,-121.2663293,FALSE,2021-08-20 13:28:01
"538","USGS","375252121145401","FRENCH CAMP SLOUGH A AIRPORT WAY NR STOCKTON CA","ST",37.8810366,-121.2493883,FALSE,2021-08-20 13:28:01
"539","USGS","11290500","SAN JOAQUIN R AT MAZE RD BRIDGE NR MODESTO CA","ST",37.63993006,-121.2293835,FALSE,2021-08-20 13:28:01
"540","USGS","11446500","AMERICAN R A FAIR OAKS CA","ST",38.6354601,-121.2277262,FALSE,2021-08-20 13:28:01
"541","USGS","373842121131800","HOSPITAL C A RIVER RD NR PATTERSON CA","ST",37.6104861,-121.2246606,FALSE,2021-08-20 13:28:01
"542","USGS","373747121125200","INGRAM C A RIVER RD NR PATTERSON CA","ST",37.60048626,-121.2246605,FALSE,2021-08-20 13:28:01
"543","USGS","11446400","AMERICAN R A NIMBUS DAM CA","ST",38.63601566,-121.2218927,FALSE,2021-08-20 13:28:01
"544","USGS","373701121121100","HOSPITAL C BLW CONFLUENCE OF INGRAM C NR GRAY CA","ST",37.6168749,-121.2041047,FALSE,2021-08-20 13:28:01
"545","USGS","11156500","SAN BENITO R NR WILLOW CREEK SCHOOL CA","ST",36.60940609,-121.2029797,FALSE,2021-08-20 13:28:01
"546","USGS","391726121115601","KENTUCKY RAVINE NR FRENCH CORRAL CA","ST",39.29055556,-121.1988889,FALSE,2021-08-20 13:28:01
"547","USGS","383816121115001","ALDER C A FOLSOM BLVD NR NIMBUS CA","ST",38.6376823,-121.198281,FALSE,2021-08-20 13:28:01
"548","USGS","11413700","YUBA R BL NEW COLGATE POWERPLANT NR FRENCH CORRAL","ST",39.3304474,-121.1938461,FALSE,2021-08-20 13:28:01
"549","USGS","383859121112601","WILLOW C A LK NATOMA NR FOLSOM CA","ST",38.64962644,-121.1916142,FALSE,2021-08-20 13:28:01
"550","USGS","391734121112501","S YUBA R A BRIDGEPORT CA","ST",39.29277778,-121.1902778,FALSE,2021-08-20 13:28:01
"551","USGS","391950121111401","M YUBA R AB COLGATE PH NR FRENCH CORRAL CA","ST",39.33055556,-121.1872222,FALSE,2021-08-20 13:28:01
"552","USGS","383859121110701","WILLOW C .1 MI US LK NATOMA NR FOLSOM CA","ST",38.64962645,-121.1863363,FALSE,2021-08-20 13:28:01
"553","USGS","375120121110300","LONE TREE C A AUSTIN RD NR MANTECA CA","ST",37.85548167,-121.1852197,FALSE,2021-08-20 13:28:01
"554","USGS","391744121105801","FRENCH CORRAL C NR BRIDGEPORT CA","ST",39.29555556,-121.1827778,FALSE,2021-08-20 13:28:01
"555","USGS","374209121103800","STANISLAUS R A CASWELL STATE PARK NR RIPON CA","ST",37.70242907,-121.1782722,FALSE,2021-08-20 13:28:01
"556","USGS","384057121103101","SACRAMENTO R A FOOTBRIDGE A FOLSOM CA","ST",38.6825,-121.1751944,FALSE,2021-08-20 13:28:01
"557","USGS","390107121102101","BEAR R BL WOLF C NR LUCAS HILL CA","ST",39.0185073,-121.1735613,FALSE,2021-08-20 13:28:01
"558","USGS","373204121101800","WESTLY WASTWAY A HWY 33 CA","ST",37.53437644,-121.1727138,FALSE,2021-08-20 13:28:01
"559","USGS","374200121101200","STANISLAUS R A KOETITZ RANCH CA","ST",37.6999291,-121.1710498,FALSE,2021-08-20 13:28:01
"560","USGS","11303300","STANISLAUS R A KOETITZ RANCH NR RIPON CA","ST",37.69937357,-121.1696609,FALSE,2021-08-20 13:28:01
"561","USGS","383927121100201","WILLOW C A SIBLEY RD NR FOLSOM CA","ST",38.65740404,-121.1682803,FALSE,2021-08-20 13:28:01
"562","USGS","373048121093000","DEL PUERTO C (AT HYW 33) CA","ST",37.51326576,-121.1593798,FALSE,2021-08-20 13:28:01
"563","USGS","383824121091601","ALDER C A PRAIRIE CITY RD NR FOLSOM CA","ST",38.6399045,-121.155502,FALSE,2021-08-20 13:28:01
"564","USGS","373324121090401","SAN JOAQUIN R A LAIRD PARK NR GRAYSON CA","ST",37.55659835,-121.1521581,FALSE,2021-08-20 13:28:01
"565","USGS","11274653","DEL PUERTO C AT VINEYARD ROAD NR PATTERSON","ST",37.52076567,-121.1496575,FALSE,2021-08-20 13:28:01
"566","USGS","384006121084601","WILLOW C A E BIDWELL ST NR FOLSOM CA","ST",38.6682371,-121.1471686,FALSE,2021-08-20 13:28:01
"567","USGS","383834121083801","UNNAMED TRIB TO ALDER C NR FOLSOM CA","ST",38.64268225,-121.1449463,FALSE,2021-08-20 13:28:01
"568","USGS","391440121080801","DEER C BL DEER C FALLS NR ROUGH AND READY CA","ST",39.24433799,-121.13662,FALSE,2021-08-20 13:28:01
"569","USGS","11290200","TUOLUMNE R A SHILOH RD BRIDGE NR GRAYSON CA","ST",37.60326424,-121.131325,FALSE,2021-08-20 13:28:01
"570","USGS","11274500","ORESTIMBA C NR NEWMAN CA","ST",37.31549247,-121.1252081,FALSE,2021-08-20 13:28:01
"571","USGS","392036121072901","SWEETLAND C AT SWEETLAND CA","ST",39.3433333,-121.1247222,FALSE,2021-08-20 13:28:01
"572","USGS","11151500","SAN LORENZO C A KING CITY CA","ST",36.20968825,-121.1190839,FALSE,2021-08-20 13:28:01
"573","USGS","373612121070000","TUOLOMNE R A SHILOH BRIDGE CA","ST",37.60326428,-121.1177137,FALSE,2021-08-20 13:28:01
"574","USGS","11142300","SAN SIMEON C NR CAMBRIA CA","ST",35.59969297,-121.1140822,FALSE,2021-08-20 13:28:01
"575","USGS","384030121063601","WILLOW C A GOLF LINKS DRIVE NR FOLSOM CA","ST",38.67490365,-121.1110566,FALSE,2021-08-20 13:28:01
"576","USGS","11303000","STANISLAUS R A RIPON CA","ST",37.72965078,-121.1104934,FALSE,2021-08-20 13:28:01
"577","USGS","11423150","WOLF C NR WOLF CA","ST",39.0507293,-121.1085595,FALSE,2021-08-20 13:28:01
"578","USGS","384730121061900","FOLSOM LK SAMPLE SITE NO 2 ON NF ARM CA","ST",38.79156746,-121.1063347,FALSE,2021-08-20 13:28:01
"579","USGS","11417500","S YUBA R A JONES BAR NR GRASS VALLEY CA","ST",39.2921153,-121.1046751,FALSE,2021-08-20 13:28:01
"580","USGS","353406121061100","SANTA ROSA C A WINDSOR BLVD NR CAMBRIA CA","ST",35.5683046,-121.1040814,FALSE,2021-08-20 13:28:01
"581","USGS","391922121060501","SHADY C NR NORTH SAN JUAN CA","ST",39.32277778,-121.1013889,FALSE,2021-08-20 13:28:01
"582","USGS","392256121055901","CLEAR C NR NORTH SAN JUAN CA","ST",39.3822222,-121.0997222,FALSE,2021-08-20 13:28:01
"583","USGS","384410121055100","FOLSOM LK SAMPLE SITE NO 1 ON SF ARM CA","ST",38.7360131,-121.0985564,FALSE,2021-08-20 13:28:01
"584","USGS","373232121053900","WESTPORT DRAIN NR MODESTO CA","ST",37.5421544,-121.0952121,FALSE,2021-08-20 13:28:01
"585","USGS","353339121053900","SANTA ROSA C A HWY 1 BR A CAMBRIA CA","ST",35.56080477,-121.0951919,FALSE,2021-08-20 13:28:01
"586","USGS","11148900","NACIMIENTO R BL SAPAQUE C NR BRYSON CA","ST",35.78857918,-121.0938048,FALSE,2021-08-20 13:28:01
"587","USGS","11410000","M YUBA R NR NORTH SAN JUAN CA","ST",39.3940587,-121.0849543,FALSE,2021-08-20 13:28:01
"588","USGS","391457121045401","DEER C NR GRASS VALLEY CA","ST",39.24916667,-121.0816667,FALSE,2021-08-20 13:28:01
"589","USGS","384449121044700","SF ARM FOLSOM LK NR FOLSOM CA","ST",38.7468462,-121.0807782,FALSE,2021-08-20 13:28:01
"590","USGS","11274570","SAN JOAQUIN R A PATTERSON BR NR PATTERSON CA","ST",37.4938221,-121.0804887,FALSE,2021-08-20 13:28:01
"591","USGS","353635121043101","SAN SIMEON C A PALMER FLATS NR CAMBRIA CA","ST",35.6096929,-121.0763025,FALSE,2021-08-20 13:28:01
"592","USGS","391231121041001","WOLF C A GRASS VALLEY CA","ST",39.2086111,-121.0694444,FALSE,2021-08-20 13:28:01
"593","USGS","11142240","PERRY C A CAMBRIA CA","ST",35.5652492,-121.0679684,FALSE,2021-08-20 13:28:01
"594","USGS","11151300","SAN LORENZO C BL BITTERWATER C NR KING CITY CA","ST",36.26802087,-121.066303,FALSE,2021-08-20 13:28:01
"595","USGS","390955121034101","WOLF C NR LA BARR MEADOWS CA","ST",39.16527778,-121.0613889,FALSE,2021-08-20 13:28:01
"596","USGS","390035121033201","BEAR R BL LK COMBIE DAM NR MEADOW VISTA CA","ST",39.01,-121.0603472,FALSE,2021-08-20 13:28:01
"597","USGS","372236121032400","ORESTIMBA C A HWY 33 CA","ST",37.3766027,-121.057708,FALSE,2021-08-20 13:28:01
"598","USGS","370716121032701","CALIFORNIA AQUEDUCT CHECK 12 AB ONEILL FOREBAY","ST",37.1211111,-121.0575,FALSE,2021-08-20 13:28:01
"599","USGS","11433800","NF AMERICAN R BL AUBURN DAMSITE NR AUBURN CA","ST",38.8721215,-121.056056,FALSE,2021-08-20 13:28:01
"600","USGS","391518121025801","DEER C A STOCKING FLAT NR NEVADA CITY CA","ST",39.255,-121.0494444,FALSE,2021-08-20 13:28:01
"601","USGS","391519121024701","DEER C NR NEVADA CITY CA","ST",39.25527778,-121.0463889,FALSE,2021-08-20 13:28:01
"602","USGS","11335000","COSUMNES R A MICHIGAN BAR CA","ST",38.50018619,-121.0452212,FALSE,2021-08-20 13:28:01
"603","USGS","391938121022901","S YUBA R AB PURDON CROSSING NR NEVADA CITY CA","ST",39.3272222,-121.0413889,FALSE,2021-08-20 13:28:01
"604","USGS","370655121020202","DELTA-MENDOTA CN A MCCABE RD NR ONEILL FOREBAY","ST",37.11527778,-121.0338889,FALSE,2021-08-20 13:28:01
"605","USGS","11274554","SPANISH GRANT COMBINED DRAIN NR PATTERSON CA","ST",37.43576816,-121.033542,FALSE,2021-08-20 13:28:01
"606","USGS","390016121015901","WOOLEY C A VAN GIESEN DR NR MEADOW VISTA CA","ST",39.0043972,-121.0333333,FALSE,2021-08-20 13:28:01
"607","USGS","391537121015701","DEER C 700 FT DS OF UNNAMED TRIB A NEVADA CITY CA","ST",39.26027778,-121.0325,FALSE,2021-08-20 13:28:01
"608","USGS","11274560","HARDING DRAIN A CARPENTER RD NR PATTERSON CA","ST",37.4643786,-121.0321537,FALSE,2021-08-20 13:28:01
"609","USGS","390132121015201","BEAR R A GRAVEL PIT RD NR APPLEGATE CA","ST",39.02548056,-121.0310528,FALSE,2021-08-20 13:28:01
"610","USGS","390722121013901","S WOLF C NR CHICAGO PARK CA","ST",39.12277778,-121.0275,FALSE,2021-08-20 13:28:01
"611","USGS","390219121012901","BEAR R AB LK COMBIE DAM NR MEADOW VISTA CA","ST",39.0386111,-121.0247222,FALSE,2021-08-20 13:28:01
"612","USGS","11427000","NF AMERICAN R A NORTH FORK DAM CA","ST",38.93600919,-121.023833,FALSE,2021-08-20 13:28:01
"613","USGS","11274538","ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA","ST",37.41354657,-121.0160412,FALSE,2021-08-20 13:28:01
"614","USGS","370428121005601","CALIFORNIA AQUEDUCT CHECK 13 BL ONEILL FOREBAY","ST",37.07444444,-121.0155556,FALSE,2021-08-20 13:28:01
"615","USGS","11433500","MF AMERICAN R NR AUBURN CA","ST",38.917954,-121.0152215,FALSE,2021-08-20 13:28:01
"616","USGS","11274550","SAN JOAQUIN R NR CROWS LANDING CA","ST",37.43218889,-121.0133444,FALSE,2021-08-20 13:28:01
"617","USGS","371903120585400","NEWMAN WASTEWAY A HWY 33 NR GUSTINE CA","ST",37.29327166,-121.0121497,FALSE,2021-08-20 13:28:01
"618","USGS","374111121000301","STORM DRAIN INLET W SIDE WHITEHORSE AVE A MODESTO","ST",37.6865833,-121.0009722,FALSE,2021-08-20 13:28:01
"619","USGS","11433900","PAYMASTER C NR COOL CA","ST",38.89239899,-121.0004987,FALSE,2021-08-20 13:28:01
"620","USGS","11142200","SANTA ROSA C NR CAMBRIA CA","ST",35.5763603,-120.9982426,FALSE,2021-08-20 13:28:01
"621","USGS","371306120593000","GARZAS C NR HUNT AVE CA","ST",37.2182736,-120.9927028,FALSE,2021-08-20 13:28:01
"622","USGS","374115120591601","STORM DRAIN INLET S SIDE WENTWORTH LN A MODESTO CA","ST",37.68769444,-120.9879722,FALSE,2021-08-20 13:28:01
"623","USGS","373811120590001","DRY C A GALLO BRIDGE BL HWY 132 A MODESTO CA","ST",37.63631948,-120.9843779,FALSE,2021-08-20 13:28:01
"624","USGS","11290000","TUOLUMNE R A MODESTO CA","ST",37.627153,-120.9843777,FALSE,2021-08-20 13:28:01
"625","USGS","391949120585901","S YUBA R A EDWARDS CROSSING NR NEVADA CITY CA","ST",39.3301716,-120.9841154,FALSE,2021-08-20 13:28:01
"626","USGS","11433450","BROWNS BAR CANYON C NR COOL CA","ST",38.9143432,-120.9793866,FALSE,2021-08-20 13:28:01
"627","USGS","11274000","SAN JOAQUIN R NR NEWMAN CA","ST",37.3504928,-120.97715,FALSE,2021-08-20 13:28:01
"628","USGS","11433440","WILDCAT CANYON C NR COOL CA","ST",38.91962095,-120.970775,FALSE,2021-08-20 13:28:01
"629","USGS","391937120575301","BLUE HOLE LK A SAILOR FLAT MINE NR NEVADA CITY CA","ST",39.32683875,-120.9657812,FALSE,2021-08-20 13:28:01
"630","USGS","371636120575200","LOS BANOS C A HWY 140 CA","ST",37.27660579,-120.9654815,FALSE,2021-08-20 13:28:01
"631","USGS","11433430","BUCKEYE CANYON C TRIB NR GREENWOOD CA","ST",38.9215654,-120.9638303,FALSE,2021-08-20 13:28:01
"632","USGS","11273500","MERCED R A RIVER ROAD BRIDGE NR NEWMAN CA","ST",37.35104847,-120.9618719,FALSE,2021-08-20 13:28:01
"633","USGS","391006120573101","NW TRIB TO ROLLINS RES NR BEAR RIVER PINES CA","ST",39.16822909,-120.9596663,FALSE,2021-08-20 13:28:01
"634","USGS","11422500","BEAR R BL ROLLINS DAM NR COLFAX CA","ST",39.131285,-120.95911,FALSE,2021-08-20 13:28:01
"635","USGS","372006120571701","SAN JOAQUIN R US OF MERCED R NR HILLS FERRY CA","ST",37.3349378,-120.9557603,FALSE,2021-08-20 13:28:01
"636","USGS","374419120570701","STANISLAUS R A RIVERBANK CA","ST",37.7385395,-120.95299,FALSE,2021-08-20 13:28:01
"637","USGS","11408850","M YUBA R NR CAMPTONVILLE CA","ST",39.41683845,-120.9527274,FALSE,2021-08-20 13:28:01
"638","USGS","11433420","MAINE BAR CANYON C NR GREENWOOD CA","ST",38.9260099,-120.9485517,FALSE,2021-08-20 13:28:01
"639","USGS","11445500","SF AMERICAN R NR LOTUS CA","ST",38.81851188,-120.946885,FALSE,2021-08-20 13:28:01
"640","USGS","371730120563300","MUD SLOUGH A HWY 140 NR GUSTINE CA","ST",37.2916056,-120.9440924,FALSE,2021-08-20 13:28:01
"641","USGS","371444120563200","LOS BANOS C A SANTA FE GRADE CA","ST",37.2454956,-120.943258,FALSE,2021-08-20 13:28:01
"642","USGS","390753120563001","S TRIB TO ROLLINS RES NR COLFAX CA","ST",39.13128529,-120.9427204,FALSE,2021-08-20 13:28:01
"643","USGS","391119120562501","LITTLE GREENHORN C A GREENHORN C","ST",39.18850704,-120.9413325,FALSE,2021-08-20 13:28:01
"644","USGS","391116120562501","GREENHORN C A YOU BET RD BRDG NR NEVADA CITY CA","ST",39.1876737,-120.9413324,FALSE,2021-08-20 13:28:01
"645","USGS","390951120561401","POORMAN C AB ROLLINS RES A YOU BET RD NR COLFAX CA","ST",39.16406287,-120.9382763,FALSE,2021-08-20 13:28:01
"646","USGS","390815120560801","SE TRIB TO ROLLINS RES NR COLFAX CA","ST",39.13739646,-120.936609,FALSE,2021-08-20 13:28:01
"647","USGS","370620120560501","SAN LUIS WASTEWAY A INGOMAR RD CA","ST",37.10549905,-120.9357528,FALSE,2021-08-20 13:28:01
"648","USGS","11261500","SAN JOAQUIN R A FREMONT FORD BRIDGE CA","ST",37.3099386,-120.9310369,FALSE,2021-08-20 13:28:01
"649","USGS","11272500","MERCED R NR STEVINSON CA","ST",37.37077046,-120.9304826,FALSE,2021-08-20 13:28:01
"650","USGS","11426197","NF AMERICAN R AB SLAUGHTER RAVINE NR COLFAX CA","ST",39.1004525,-120.9252189,FALSE,2021-08-20 13:28:01
"651","USGS","392111120552501","MALAKOFF DIGGINGS LK CITY TNNL DISCH NR N BLMFLD","ST",39.35295065,-120.9246689,FALSE,2021-08-20 13:28:01
